timestamp,energy_demand_kWh,hour,day_of_week,is_weekend,lag_1,lag_24
2013-08-16 05:00:00,300.4430863254392,5,4,0,303.4912146676853,295.8594346829641
2013-08-16 06:00:00,373.8349885408707,6,4,0,300.4430863254392,372.29946524064167
2013-08-16 07:00:00,529.900687547747,7,4,0,373.8349885408707,527.585943468297
2013-08-16 08:00:00,552.3376623376621,8,4,0,529.900687547747,578.38808250573
2013-08-16 09:00:00,618.991596638654,9,4,0,552.3376623376621,622.8189457601229
2013-08-16 10:00:00,618.991596638655,10,4,0,618.991596638654,576.096256684492
2013-08-16 11:00:00,664.957983193277,11,4,0,618.991596638655,648.877005347594
2013-08-16 12:00:00,657.29564553094,12,4,0,664.957983193277,705.5538579068
2013-08-16 13:00:00,671.856378915202,13,4,0,657.29564553094,664.957983193277
2013-08-16 14:00:00,687.937356760886,14,4,0,671.856378915202,659.587471352177
2013-08-16 15:00:00,654.996180290299,15,4,0,687.937356760886,618.991596638655
2013-08-16 16:00:00,693.300229182581,16,4,0,654.996180290299,622.826585179525
2013-08-16 17:00:00,674.155844155845,17,4,0,693.300229182581,681.0542398777691
2013-08-16 18:00:00,675.683728036669,18,4,0,674.155844155845,700.198624904507
2013-08-16 19:00:00,616.692131398013,19,4,0,675.683728036669,662.658517952636
2013-08-16 20:00:00,581.451489686784,20,4,0,616.692131398013,605.2100840336129
2013-08-16 21:00:00,589.113827349122,21,4,0,581.451489686784,604.438502673797
2013-08-16 22:00:00,523.017570664629,22,4,0,589.113827349122,509.770817417875
2013-08-16 23:00:00,362.3682200152789,23,4,0,523.017570664629,360.8326967150497
2013-08-17 00:00:00,314.20168067226894,0,5,1,362.3682200152789,320.3208556149732
2013-08-17 01:00:00,307.3185637891521,1,5,1,314.20168067226894,312.6737967914438
2013-08-17 02:00:00,308.08250572956456,2,5,1,307.3185637891521,314.9579831932774
2013-08-17 03:00:00,296.6233766233766,3,5,1,308.08250572956456,311.1382734912146
2013-08-17 04:00:00,297.3796791443851,4,5,1,296.6233766233766,303.4912146676853
2013-08-17 05:00:00,314.1940412528648,5,5,1,297.3796791443851,300.4430863254392
2013-08-17 06:00:00,375.3552330022922,6,5,1,314.1940412528648,373.8349885408707
2013-08-17 07:00:00,561.535523300229,7,5,1,375.3552330022922,529.900687547747
2013-08-17 08:00:00,579.915966386554,8,5,1,561.535523300229,552.3376623376621
2013-08-17 09:00:00,612.100840336135,9,5,1,579.915966386554,618.991596638654
2013-08-17 10:00:00,621.291061879297,10,5,1,612.100840336135,618.991596638655
2013-08-17 11:00:00,626.653934300994,11,5,1,621.291061879297,664.957983193277
2013-08-17 12:00:00,650.404889228418,12,5,1,626.653934300994,657.29564553094
2013-08-17 13:00:00,649.633307868603,13,5,1,650.404889228418,671.856378915202
2013-08-17 14:00:00,691.7723453017579,14,5,1,649.633307868603,687.937356760886
2013-08-17 15:00:00,645.805958747135,15,5,1,691.7723453017579,654.996180290299
2013-08-17 16:00:00,695.599694423224,16,5,1,645.805958747135,693.300229182581
2013-08-17 17:00:00,710.932009167303,17,5,1,695.599694423224,674.155844155845
2013-08-17 18:00:00,677.219251336898,18,5,1,710.932009167303,675.683728036669
2013-08-17 19:00:00,622.826585179526,19,5,1,677.219251336898,616.692131398013
2013-08-17 20:00:00,560.771581359816,20,5,1,622.826585179526,581.451489686784
2013-08-17 21:00:00,612.09320091673,21,5,1,560.771581359816,589.113827349122
2013-08-17 22:00:00,514.362108479755,22,5,1,612.09320091673,523.017570664629
2013-08-17 23:00:00,373.0634071810543,23,5,1,514.362108479755,362.3682200152789
2013-08-18 00:00:00,331.7876241405652,0,6,1,373.0634071810543,314.20168067226894
2013-08-18 01:00:00,329.48815889992363,1,6,1,331.7876241405652,307.3185637891521
2013-08-18 02:00:00,337.135217723453,2,6,1,329.48815889992363,308.08250572956456
2013-08-18 03:00:00,319.5492742551566,3,6,1,337.135217723453,296.6233766233766
2013-08-18 04:00:00,318.01375095492733,4,6,1,319.5492742551566,297.3796791443851
2013-08-18 05:00:00,321.0771581359817,5,6,1,318.01375095492733,314.1940412528648
2013-08-18 06:00:00,411.2910618792969,6,6,1,321.0771581359817,375.3552330022922
2013-08-18 07:00:00,561.298701298702,7,6,1,411.2910618792969,561.535523300229
2013-08-18 08:00:00,584.522536287242,8,6,1,561.298701298702,579.915966386554
2013-08-18 09:00:00,677.219251336899,9,6,1,584.522536287242,612.100840336135
2013-08-18 10:00:00,620.51948051948,10,6,1,677.219251336899,621.291061879297
2013-08-18 11:00:00,669.5569136745601,11,6,1,620.51948051948,626.653934300994
2013-08-18 12:00:00,701.726508785333,12,6,1,669.5569136745601,650.404889228418
2013-08-18 13:00:00,690.244461420932,13,6,1,701.726508785333,649.633307868603
2013-08-18 14:00:00,708.624904507258,14,6,1,690.244461420932,691.7723453017579
2013-08-18 15:00:00,664.186401833461,15,6,1,708.624904507258,645.805958747135
2013-08-18 16:00:00,661.1229946524061,16,6,1,664.186401833461,695.599694423224
2013-08-18 17:00:00,735.431627196333,17,6,1,661.1229946524061,710.932009167303
2013-08-18 18:00:00,725.485103132162,18,6,1,735.431627196333,677.219251336898
2013-08-18 19:00:00,704.0259740259739,19,6,1,725.485103132162,622.826585179526
2013-08-18 20:00:00,618.227654698244,20,6,1,704.0259740259739,560.771581359816
2013-08-18 21:00:00,623.590527119939,21,6,1,618.227654698244,612.09320091673
2013-08-18 22:00:00,541.398013750955,22,6,1,623.590527119939,514.362108479755
2013-08-18 23:00:00,375.35523300229227,23,6,1,541.398013750955,373.0634071810543
2013-08-19 00:00:00,340.9625668449198,0,0,0,375.35523300229227,331.7876241405652
2013-08-19 01:00:00,344.7746371275784,1,0,0,340.9625668449198,329.48815889992363
2013-08-19 02:00:00,348.6019862490451,2,0,0,344.7746371275784,337.135217723453
2013-08-19 03:00:00,338.6707410236823,3,0,0,348.6019862490451,319.5492742551566
2013-08-19 04:00:00,324.9045072574484,4,0,0,338.6707410236823,318.01375095492733
2013-08-19 05:00:00,331.0160427807486,5,0,0,324.9045072574484,321.0771581359817
2013-08-19 06:00:00,430.6646294881595,6,0,0,331.0160427807486,411.2910618792969
2013-08-19 07:00:00,588.357524828114,7,0,0,430.6646294881595,561.298701298702
2013-08-19 08:00:00,627.417876241405,8,0,0,588.357524828114,584.522536287242
2013-08-19 09:00:00,644.2780748663099,9,0,0,627.417876241405,677.219251336899
2013-08-19 10:00:00,650.404889228418,10,0,0,644.2780748663099,620.51948051948
2013-08-19 11:00:00,640.4430863254399,11,0,0,650.404889228418,669.5569136745601
2013-08-19 12:00:00,730.068754774638,12,0,0,640.4430863254399,701.726508785333
2013-08-19 13:00:00,717.0511841100081,13,0,0,730.068754774638,690.244461420932
2013-08-19 14:00:00,701.734148204737,14,0,0,717.0511841100081,708.624904507258
2013-08-19 15:00:00,666.4935064935071,15,0,0,701.734148204737,664.186401833461
2013-08-19 16:00:00,681.046600458365,16,0,0,666.4935064935071,661.1229946524061
2013-08-19 17:00:00,755.3552330022931,17,0,0,681.046600458365,735.431627196333
2013-08-19 18:00:00,724.713521772345,18,0,0,755.3552330022931,725.485103132162
2013-08-19 19:00:00,676.447669977083,19,0,0,724.713521772345,704.0259740259739
2013-08-19 20:00:00,615.935828877005,20,0,0,676.447669977083,618.227654698244
2013-08-19 21:00:00,638.915202444614,21,0,0,615.935828877005,623.590527119939
2013-08-19 22:00:00,573.025210084033,22,0,0,638.915202444614,541.398013750955
2013-08-19 23:00:00,473.21619556913697,23,0,0,573.025210084033,375.35523300229227
2013-08-20 00:00:00,422.750190985485,0,1,0,473.21619556913697,340.9625668449198
2013-08-20 01:00:00,364.6524064171123,1,1,0,422.750190985485,344.7746371275784
2013-08-20 02:00:00,308.846447669977,2,1,0,364.6524064171123,348.6019862490451
2013-08-20 03:00:00,295.0878533231474,3,1,0,308.846447669977,338.6707410236823
2013-08-20 04:00:00,293.5599694423224,4,1,0,295.0878533231474,324.9045072574484
2013-08-20 05:00:00,304.2627960275019,5,1,0,293.5599694423224,331.0160427807486
2013-08-20 06:00:00,402.8724216959513,6,1,0,304.2627960275019,430.6646294881595
2013-08-20 07:00:00,562.307104660045,7,1,0,402.8724216959513,588.357524828114
2013-08-20 08:00:00,583.75859434683,8,1,0,562.307104660045,627.417876241405
2013-08-20 09:00:00,613.628724216959,9,1,0,583.75859434683,644.2780748663099
2013-08-20 10:00:00,638.915202444614,10,1,0,613.628724216959,650.404889228418
2013-08-20 11:00:00,670.31321619557,11,1,0,638.915202444614,640.4430863254399
2013-08-20 12:00:00,684.881588999237,12,1,0,670.31321619557,730.068754774638
2013-08-20 13:00:00,735.439266615737,13,1,0,684.881588999237,717.0511841100081
2013-08-20 14:00:00,731.61191749427,14,1,0,735.439266615737,701.734148204737
2013-08-20 15:00:00,646.5699006875479,15,1,0,731.61191749427,666.4935064935071
2013-08-20 16:00:00,657.303284950344,16,1,0,646.5699006875479,681.046600458365
2013-08-20 17:00:00,716.287242169595,17,1,0,657.303284950344,755.3552330022931
2013-08-20 18:00:00,711.6883116883109,18,1,0,716.287242169595,724.713521772345
2013-08-20 19:00:00,634.308632543926,19,1,0,711.6883116883109,676.447669977083
2013-08-20 20:00:00,574.553093964859,20,1,0,634.308632543926,615.935828877005
2013-08-20 21:00:00,614.400305576775,21,1,0,574.553093964859,638.915202444614
2013-08-20 22:00:00,498.2811306340719,22,1,0,614.400305576775,573.025210084033
2013-08-20 23:00:00,353.18563789152023,23,1,0,498.2811306340719,473.21619556913697
2013-08-21 00:00:00,312.6737967914439,0,2,0,353.18563789152023,422.750190985485
2013-08-21 01:00:00,298.9075630252101,1,2,0,312.6737967914439,364.6524064171123
2013-08-21 02:00:00,310.3743315508022,2,2,0,298.9075630252101,308.846447669977
2013-08-21 03:00:00,290.5042016806722,3,2,0,310.3743315508022,295.0878533231474
2013-08-21 04:00:00,300.4354469060351,4,2,0,290.5042016806722,293.5599694423224
2013-08-21 05:00:00,295.0878533231475,5,2,0,300.4354469060351,304.2627960275019
2013-08-21 06:00:00,393.7051184110013,6,2,0,295.0878533231475,402.8724216959513
2013-08-21 07:00:00,562.307104660046,7,2,0,393.7051184110013,562.307104660045
2013-08-21 08:00:00,552.345301757067,8,2,0,562.307104660046,583.75859434683
2013-08-21 09:00:00,582.987012987013,9,2,0,552.345301757067,613.628724216959
2013-08-21 10:00:00,596.012223071047,10,2,0,582.987012987013,638.915202444614
2013-08-21 11:00:00,676.440030557678,11,2,0,596.012223071047,670.31321619557
2013-08-21 12:00:00,688.708938120704,12,2,0,676.440030557678,684.881588999237
2013-08-21 13:00:00,668.0290297937361,13,2,0,688.708938120704,735.439266615737
2013-08-21 14:00:00,691.772345301757,14,2,0,668.0290297937361,731.61191749427
2013-08-21 15:00:00,673.391902215432,15,2,0,691.772345301757,646.5699006875479
2013-08-21 16:00:00,682.582123758595,16,2,0,673.391902215432,657.303284950344
2013-08-21 17:00:00,707.089381207028,17,2,0,682.582123758595,716.287242169595
2013-08-21 18:00:00,646.5699006875479,18,2,0,707.089381207028,711.6883116883109
2013-08-21 19:00:00,638.915202444614,19,2,0,646.5699006875479,634.308632543926
2013-08-21 20:00:00,578.3880825057299,20,2,0,638.915202444614,574.553093964859
2013-08-21 21:00:00,606.737967914439,21,2,0,578.3880825057299,614.400305576775
2013-08-21 22:00:00,489.8701298701294,22,2,0,606.737967914439,498.2811306340719
2013-08-21 23:00:00,356.2566844919787,23,2,0,489.8701298701294,353.18563789152023
2013-08-22 00:00:00,308.0825057295645,0,3,0,356.2566844919787,312.6737967914439
2013-08-22 01:00:00,306.56226126814363,1,3,0,308.0825057295645,298.9075630252101
2013-08-22 02:00:00,305.0267379679145,2,3,0,306.56226126814363,310.3743315508022
2013-08-22 03:00:00,298.91520244461424,3,3,0,305.0267379679145,290.5042016806722
2013-08-22 04:00:00,292.79602750190986,4,3,0,298.91520244461424,300.4354469060351
2013-08-22 05:00:00,305.0267379679144,5,3,0,292.79602750190986,295.0878533231475
2013-08-22 06:00:00,393.7051184110013,6,3,0,305.0267379679144,393.7051184110013
2013-08-22 07:00:00,536.2566844919791,7,3,0,393.7051184110013,562.307104660046
2013-08-22 08:00:00,543.919022154316,8,3,0,536.2566844919791,552.345301757067
2013-08-22 09:00:00,590.6493506493509,9,3,0,543.919022154316,582.987012987013
2013-08-22 10:00:00,586.058059587472,10,3,0,590.6493506493509,596.012223071047
2013-08-22 11:00:00,651.932773109244,11,3,0,586.058059587472,676.440030557678
2013-08-22 12:00:00,677.211611917493,12,3,0,651.932773109244,688.708938120704
2013-08-22 13:00:00,642.742551566081,13,3,0,677.211611917493,668.0290297937361
2013-08-22 14:00:00,674.155844155844,14,3,0,642.742551566081,691.772345301757
2013-08-22 15:00:00,640.443086325439,15,3,0,674.155844155844,673.391902215432
2013-08-22 16:00:00,632.788388082506,16,3,0,640.443086325439,682.582123758595
2013-08-22 17:00:00,688.701298701299,17,3,0,632.788388082506,707.089381207028
2013-08-22 18:00:00,674.148204736441,18,3,0,688.701298701299,646.5699006875479
2013-08-22 19:00:00,677.211611917495,19,3,0,674.148204736441,638.915202444614
2013-08-22 20:00:00,560.771581359816,20,3,0,677.211611917495,578.3880825057299
2013-08-22 21:00:00,604.430863254391,21,3,0,560.771581359816,606.737967914439
2013-08-22 22:00:00,523.009931245226,22,3,0,604.430863254391,489.8701298701294
2013-08-22 23:00:00,379.938884644767,23,3,0,523.009931245226,356.2566844919787
2013-08-23 00:00:00,338.6631016042781,0,4,0,379.938884644767,308.0825057295645
2013-08-23 01:00:00,332.55156608097786,1,4,0,338.6631016042781,306.56226126814363
2013-08-23 02:00:00,336.3789152024447,2,4,0,332.55156608097786,305.0267379679145
2013-08-23 03:00:00,317.2498090145149,3,4,0,336.3789152024447,298.91520244461424
2013-08-23 04:00:00,321.0847975553859,4,4,0,317.2498090145149,292.79602750190986
2013-08-23 05:00:00,319.5492742551567,5,4,0,321.0847975553859,305.0267379679144
2013-08-23 06:00:00,386.8220015278849,6,4,0,319.5492742551567,393.7051184110013
2013-08-23 07:00:00,501.543162719633,7,4,0,386.8220015278849,536.2566844919791
2013-08-23 08:00:00,566.890756302521,8,4,0,501.543162719633,543.919022154316
2013-08-23 09:00:00,566.142093200916,9,4,0,566.890756302521,590.6493506493509
2013-08-23 10:00:00,601.367456073338,10,4,0,566.142093200916,586.058059587472
2013-08-23 11:00:00,674.1558441558429,11,4,0,601.367456073338,651.932773109244
2013-08-23 12:00:00,632.780748663102,12,4,0,674.1558441558429,677.211611917493
2013-08-23 13:00:00,666.493506493506,13,4,0,632.780748663102,642.742551566081
2013-08-23 14:00:00,665.729564553094,14,4,0,666.493506493506,674.155844155844
2013-08-23 15:00:00,640.443086325439,15,4,0,665.729564553094,640.443086325439
2013-08-23 16:00:00,640.44308632544,16,4,0,640.443086325439,632.788388082506
2013-08-23 17:00:00,677.211611917495,17,4,0,640.44308632544,688.701298701299
2013-08-23 18:00:00,667.25744843392,18,4,0,677.211611917495,674.148204736441
2013-08-23 19:00:00,636.608097784568,19,4,0,667.25744843392,677.211611917495
2013-08-23 20:00:00,564.598930481284,20,4,0,636.608097784568,560.771581359816
2013-08-23 21:00:00,605.202444614209,21,4,0,564.598930481284,604.430863254391
2013-08-23 22:00:00,518.945760122231,22,4,0,605.202444614209,523.009931245226
2013-08-23 23:00:00,373.8273491214668,23,4,0,518.945760122231,379.938884644767
2013-08-24 00:00:00,336.37127578304046,0,5,1,373.8273491214668,338.6631016042781
2013-08-24 01:00:00,332.5515660809779,1,5,1,336.37127578304046,332.55156608097786
2013-08-24 02:00:00,331.0236822001528,2,5,1,332.5515660809779,336.3789152024447
2013-08-24 03:00:00,327.196333078686,3,5,1,331.0236822001528,317.2498090145149
2013-08-24 04:00:00,327.196333078686,4,5,1,327.196333078686,321.0847975553859
2013-08-24 05:00:00,331.0160427807486,5,5,1,327.196333078686,319.5492742551567
2013-08-24 06:00:00,398.2887700534758,6,5,1,331.0160427807486,386.8220015278849
2013-08-24 07:00:00,552.1008403361341,7,5,1,398.2887700534758,501.543162719633
2013-08-24 08:00:00,585.286478227655,8,5,1,552.1008403361341,566.890756302521
2013-08-24 09:00:00,634.3086325439269,9,5,1,585.286478227655,566.142093200916
2013-08-24 10:00:00,569.96180290298,10,5,1,634.3086325439269,601.367456073338
2013-08-24 11:00:00,599.0832696715061,11,5,1,569.96180290298,674.1558441558429
2013-08-24 12:00:00,664.186401833462,12,5,1,599.0832696715061,632.780748663102
2013-08-24 13:00:00,659.595110771582,13,5,1,664.186401833462,666.493506493506
2013-08-24 14:00:00,645.042016806724,14,5,1,659.595110771582,665.729564553094
2013-08-24 15:00:00,634.308632543926,15,5,1,645.042016806724,640.443086325439
2013-08-24 16:00:00,615.928189457601,16,5,1,634.308632543926,640.44308632544
2013-08-24 17:00:00,700.962566844921,17,5,1,615.928189457601,677.211611917495
2013-08-24 18:00:00,684.881588999237,18,5,1,700.962566844921,667.25744843392
2013-08-24 19:00:00,631.2452253628729,19,5,1,684.881588999237,636.608097784568
2013-08-24 20:00:00,577.624140565316,20,5,1,631.2452253628729,564.598930481284
2013-08-24 21:00:00,603.674560733384,21,5,1,577.624140565316,605.202444614209
2013-08-24 22:00:00,523.0175706646301,22,5,1,603.674560733384,518.945760122231
2013-08-24 23:00:00,364.6600458365165,23,5,1,523.0175706646301,373.8273491214668
2013-08-25 00:00:00,326.4323911382736,0,6,1,364.6600458365165,336.37127578304046
2013-08-25 01:00:00,311.1459129106188,1,6,1,326.4323911382736,332.5515660809779
2013-08-25 02:00:00,315.7219251336898,2,6,1,311.1459129106188,331.0236822001528
2013-08-25 03:00:00,301.2070282658517,3,6,1,315.7219251336898,327.196333078686
2013-08-25 04:00:00,295.8517952635599,4,6,1,301.2070282658517,327.196333078686
2013-08-25 05:00:00,297.379679144385,5,6,1,295.8517952635599,331.0160427807486
2013-08-25 06:00:00,372.2994652406418,6,6,1,297.379679144385,398.2887700534758
2013-08-25 07:00:00,506.165011459129,7,6,1,372.2994652406418,552.1008403361341
2013-08-25 08:00:00,579.931245225363,8,6,1,506.165011459129,585.286478227655
2013-08-25 09:00:00,582.987012987012,9,6,1,579.931245225363,634.3086325439269
2013-08-25 10:00:00,568.433919022155,10,6,1,582.987012987012,569.96180290298
2013-08-25 11:00:00,637.379679144386,11,6,1,568.433919022155,599.0832696715061
2013-08-25 12:00:00,678.754774637127,12,6,1,637.379679144386,664.186401833462
2013-08-25 13:00:00,654.232238349887,13,6,1,678.754774637127,659.595110771582
2013-08-25 14:00:00,635.0802139037439,14,6,1,654.232238349887,645.042016806724
2013-08-25 15:00:00,612.864782276547,15,6,1,635.0802139037439,634.308632543926
2013-08-25 16:00:00,580.687547746371,16,6,1,612.864782276547,615.928189457601
2013-08-25 17:00:00,684.102368220016,17,6,1,580.687547746371,700.962566844921
2013-08-25 18:00:00,654.232238349886,18,6,1,684.102368220016,684.881588999237
2013-08-25 19:00:00,609.037433155079,19,6,1,654.232238349886,631.2452253628729
2013-08-25 20:00:00,539.320091673033,20,6,1,609.037433155079,577.624140565316
2013-08-25 21:00:00,571.497326203209,21,6,1,539.320091673033,603.674560733384
2013-08-25 22:00:00,473.8044308632555,22,6,1,571.497326203209,523.0175706646301
2013-08-25 23:00:00,334.8433919022155,23,6,1,473.8044308632555,364.6600458365165
2013-08-26 00:00:00,294.3162719633308,0,0,0,334.8433919022155,326.4323911382736
2013-08-26 01:00:00,292.7960275019098,1,0,0,294.3162719633308,311.1459129106188
2013-08-26 02:00:00,297.3873185637892,2,0,0,292.7960275019098,315.7219251336898
2013-08-26 03:00:00,282.0932009167304,3,0,0,297.3873185637892,301.2070282658517
2013-08-26 04:00:00,286.6844919786096,4,0,0,282.0932009167304,295.8517952635599
2013-08-26 05:00:00,289.7326203208557,5,0,0,286.6844919786096,297.379679144385
2013-08-26 06:00:00,376.8831168831168,6,0,0,289.7326203208557,372.2994652406418
2013-08-26 07:00:00,525.530939648588,7,0,0,376.8831168831168,506.165011459129
2013-08-26 08:00:00,552.345301757067,8,0,0,525.530939648588,579.931245225363
2013-08-26 09:00:00,572.261268143621,9,0,0,552.345301757067,582.987012987012
2013-08-26 10:00:00,578.395721925133,10,0,0,572.261268143621,568.433919022155
2013-08-26 11:00:00,565.378151260505,11,0,0,578.395721925133,637.379679144386
2013-08-26 12:00:00,615.164247517188,12,0,0,565.378151260505,678.754774637127
2013-08-26 13:00:00,631.252864782277,13,0,0,615.164247517188,654.232238349887
2013-08-26 14:00:00,595.248281130634,14,0,0,631.252864782277,635.0802139037439
2013-08-26 15:00:00,584.514896867837,15,0,0,595.248281130634,612.864782276547
2013-08-26 16:00:00,609.793735676088,16,0,0,584.514896867837,580.687547746371
2013-08-26 17:00:00,626.661573720398,17,0,0,609.793735676088,684.102368220016
2013-08-26 18:00:00,633.552330022918,18,0,0,626.661573720398,654.232238349886
2013-08-26 19:00:00,566.134453781513,19,0,0,633.552330022918,609.037433155079
2013-08-26 20:00:00,524.003055767762,20,0,0,566.134453781513,539.320091673033
2013-08-26 21:00:00,543.1550802139041,21,0,0,524.003055767762,571.497326203209
2013-08-26 22:00:00,448.556149732621,22,0,0,543.1550802139041,473.8044308632555
2013-08-26 23:00:00,305.0267379679145,23,0,0,448.556149732621,334.8433919022155
2013-08-27 00:00:00,276.7379679144385,0,1,0,305.0267379679145,294.3162719633308
2013-08-27 01:00:00,279.8013750954927,1,1,0,276.7379679144385,292.7960275019098
2013-08-27 02:00:00,279.0374331550802,2,1,0,279.8013750954927,297.3873185637892
2013-08-27 03:00:00,274.446142093201,3,1,0,279.0374331550802,282.0932009167304
2013-08-27 04:00:00,284.3926661573721,4,1,0,274.446142093201,286.6844919786096
2013-08-27 05:00:00,282.8571428571429,5,1,0,284.3926661573721,289.7326203208557
2013-08-27 06:00:00,377.64705882353076,6,1,0,282.8571428571429,376.8831168831168
2013-08-27 07:00:00,536.2566844919791,7,1,0,377.64705882353076,525.530939648588
2013-08-27 08:00:00,570.7257448433929,8,1,0,536.2566844919791,552.345301757067
2013-08-27 09:00:00,567.669977081742,9,1,0,570.7257448433929,572.261268143621
2013-08-27 10:00:00,582.230710466004,10,1,0,567.669977081742,578.395721925133
2013-08-27 11:00:00,603.6745607333839,11,1,0,582.230710466004,565.378151260505
2013-08-27 12:00:00,589.877769289534,12,1,0,603.6745607333839,615.164247517188
2013-08-27 13:00:00,620.519480519481,13,1,0,589.877769289534,631.252864782277
2013-08-27 14:00:00,582.223071046601,14,1,0,620.519480519481,595.248281130634
2013-08-27 15:00:00,593.72039724981,15,1,0,582.223071046601,584.514896867837
2013-08-27 16:00:00,569.197860962567,16,1,0,593.72039724981,609.793735676088
2013-08-27 17:00:00,648.105423987777,17,1,0,569.197860962567,626.661573720398
2013-08-27 18:00:00,609.029793735676,18,1,0,648.105423987777,633.552330022918
2013-08-27 19:00:00,548.525592055004,19,1,0,609.029793735676,566.134453781513
2013-08-27 20:00:00,516.860198624905,20,1,0,548.525592055004,524.003055767762
2013-08-27 21:00:00,553.101604278076,21,1,0,516.860198624905,543.1550802139041
2013-08-27 22:00:00,466.1420932009169,22,1,0,553.101604278076,448.556149732621
2013-08-27 23:00:00,318.02902979373573,23,1,0,466.1420932009169,305.0267379679145
2013-08-28 00:00:00,282.0932009167304,0,2,0,318.02902979373573,276.7379679144385
2013-08-28 01:00:00,282.0855614973261,1,2,0,282.0932009167304,279.8013750954927
2013-08-28 02:00:00,278.2658517952635,2,2,0,282.0855614973261,279.0374331550802
2013-08-28 03:00:00,266.7990832696715,3,2,0,278.2658517952635,274.446142093201
2013-08-28 04:00:00,276.7379679144385,4,2,0,266.7990832696715,284.3926661573721
2013-08-28 05:00:00,271.3903743315508,5,2,0,276.7379679144385,282.8571428571429
2013-08-28 06:00:00,364.6524064171129,6,2,0,271.3903743315508,377.64705882353076
2013-08-28 07:00:00,484.713521772346,7,2,0,364.6524064171129,536.2566844919791
2013-08-28 08:00:00,553.109243697479,8,2,0,484.713521772346,570.7257448433929
2013-08-28 09:00:00,549.281894576013,9,2,0,553.109243697479,567.669977081742
2013-08-28 10:00:00,557.715813598166,10,2,0,549.281894576013,582.230710466004
2013-08-28 11:00:00,588.349885408709,11,2,0,557.715813598166,603.6745607333839
2013-08-28 12:00:00,625.118411000764,12,2,0,588.349885408709,589.877769289534
2013-08-28 13:00:00,583.758594346829,13,2,0,625.118411000764,620.519480519481
2013-08-28 14:00:00,576.096256684492,14,2,0,583.758594346829,582.223071046601
2013-08-28 15:00:00,592.948815889993,15,2,0,576.096256684492,593.72039724981
2013-08-28 16:00:00,566.898395721926,16,2,0,592.948815889993,569.197860962567
2013-08-28 17:00:00,650.404889228419,17,2,0,566.898395721926,648.105423987777
2013-08-28 18:00:00,591.420932009167,18,2,0,650.404889228419,609.029793735676
2013-08-28 19:00:00,583.75859434683,19,2,0,591.420932009167,548.525592055004
2013-08-28 20:00:00,540.8556149732619,20,2,0,583.75859434683,516.860198624905
2013-08-28 21:00:00,566.906035141329,21,2,0,540.8556149732619,553.101604278076
2013-08-28 22:00:00,462.3071046600454,22,2,0,566.906035141329,466.1420932009169
2013-08-28 23:00:00,314.97326203208553,23,2,0,462.3071046600454,318.02902979373573
2013-08-29 00:00:00,285.1489686783804,0,3,0,314.97326203208553,282.0932009167304
2013-08-29 01:00:00,279.7937356760886,1,3,0,285.1489686783804,282.0855614973261
2013-08-29 02:00:00,288.2123758594347,2,3,0,279.7937356760886,278.2658517952635
2013-08-29 03:00:00,268.3269671504966,3,3,0,288.2123758594347,266.7990832696715
2013-08-29 04:00:00,279.029793735676,4,3,0,268.3269671504966,276.7379679144385
2013-08-29 05:00:00,278.2658517952636,5,3,0,279.029793735676,271.3903743315508
2013-08-29 06:00:00,378.4186401833458,6,3,0,278.2658517952636,364.6524064171129
2013-08-29 07:00:00,511.512605042017,7,3,0,378.4186401833458,484.713521772346
2013-08-29 08:00:00,556.7074102368219,8,3,0,511.512605042017,553.109243697479
2013-08-29 09:00:00,571.489686783805,9,3,0,556.7074102368219,549.281894576013
2013-08-29 10:00:00,617.463712757831,10,3,0,571.489686783805,557.715813598166
2013-08-29 11:00:00,579.923605805958,11,3,0,617.463712757831,588.349885408709
2013-08-29 12:00:00,655.7677616501139,12,3,0,579.923605805958,625.118411000764
2013-08-29 13:00:00,608.265851795263,13,3,0,655.7677616501139,583.758594346829
2013-08-29 14:00:00,609.037433155081,14,3,0,608.265851795263,576.096256684492
2013-08-29 15:00:00,627.425515660811,15,3,0,609.037433155081,592.948815889993
2013-08-29 16:00:00,593.705118411001,16,3,0,627.425515660811,566.898395721926
2013-08-29 17:00:00,646.569900687548,17,3,0,593.705118411001,650.404889228419
2013-08-29 18:00:00,643.514132925898,18,3,0,646.569900687548,591.420932009167
2013-08-29 19:00:00,556.1802902979371,19,3,0,643.514132925898,583.75859434683
2013-08-29 20:00:00,520.932009167303,20,3,0,556.1802902979371,540.8556149732619
2013-08-29 21:00:00,561.543162719634,21,3,0,520.932009167303,566.906035141329
2013-08-29 22:00:00,465.3781512605045,22,3,0,561.543162719634,462.3071046600454
2013-08-29 23:00:00,331.0160427807486,23,3,0,465.3781512605045,314.97326203208553
2013-08-30 00:00:00,299.6791443850267,0,4,0,331.0160427807486,285.1489686783804
2013-08-30 01:00:00,303.4912146676852,1,4,0,299.6791443850267,279.7937356760886
2013-08-30 02:00:00,304.2627960275019,2,4,0,303.4912146676852,288.2123758594347
2013-08-30 03:00:00,290.5042016806723,3,4,0,304.2627960275019,268.3269671504966
2013-08-30 04:00:00,301.9633307868602,4,4,0,290.5042016806723,279.029793735676
2013-08-30 05:00:00,293.5523300229182,5,4,0,301.9633307868602,278.2658517952636
2013-08-30 06:00:00,398.2887700534757,6,4,0,293.5523300229182,378.4186401833458
